from;to;length;latFrom;lonFrom;latTo;lonTo;surface
57332;57331;13.341664064126334;49.91391;14.069503;49.913921;14.069326;26.68332812825267
65526;65523;89.80534505250787;50.015493;14.328038;50.014677;14.328042;179.61069010501575
65524;65523;285.8128758471178;50.014677;14.332033;50.014677;14.328042;571.6257516942356
58850;10335;170.30599794900908;49.951699;14.337497;49.952758;14.335772;340.61199589801817
65524;65527;90.93404203047393;50.014677;14.332033;50.015493;14.332033;181.86808406094787
24568;24480;11.180339887498949;49.886992;14.325758;49.887024;14.325906;22.360679774997898
49884;26138;95.67144795647954;49.928654;14.352233;49.928818;14.353529;191.34289591295908
16373;16374;46.861498055439924;49.903805;14.240497;49.90345;14.24015;93.72299611087985
40950;40948;22.0;49.97167;14.400131;49.971473;14.400167;44.0
16373;16377;391.9650054497555;49.903805;14.240497;49.904551;14.23832;783.930010899511
16374;16366;158.91773613167967;49.90345;14.24015;49.903838;14.238486;476.753208395039
24568;24501;98.32116297264568;49.886992;14.325758;49.887051;14.324426;196.64232594529136
16374;16371;17.08800749063506;49.90345;14.24015;49.903415;14.240378;51.26402247190518
42164;3336;159.22349199998726;49.944788;14.282179;49.944281;14.280155;318.4469839999745
65527;65528;138.45215780189199;50.015493;14.332033;50.015497;14.330104;276.90431560378397
16374;16373;46.861498055439924;49.90345;14.24015;49.903805;14.240497;93.72299611087985
65527;65536;42.42640687119285;50.015493;14.332033;50.015876;14.332033;84.8528137423857
24568;24532;59.713524319101644;49.886992;14.325758;49.887296;14.32614;119.42704863820329
7098;41810;5.385164807134504;49.93895;14.236357;49.938931;14.236279;5.385164807134504
65528;65526;148.22280526288793;50.015497;14.330104;50.015493;14.328038;296.44561052577586
65526;65528;148.22280526288793;50.015493;14.328038;50.015497;14.330104;296.44561052577586
41310;29839;72.4009178193156;50.01177;14.387734;50.011721;14.386725;144.8018356386312
65526;65534;64.72474046233125;50.015493;14.328038;50.015876;14.328436;129.4494809246625
41286;30590;71.04580104178275;50.011552;14.384737;50.01182;14.385539;142.0916020835655
41286;30592;3.605551275463989;50.011552;14.384737;50.011522;14.384717;7.211102550927978
42164;3351;154.66873764014935;49.944788;14.282179;49.945324;14.281873;309.3374752802987
57336;57311;50.35309035395721;49.913926;14.079617;49.913796;14.080265;100.70618070791441
65527;65524;90.93404203047393;50.015493;14.332033;50.014677;14.332033;181.86808406094787
57748;44533;5.0990195135927845;49.936726;14.133693;49.936707;14.133632;10.198039027185569
16224;21090;54.50557811996707;49.94477;14.3086;49.944678;14.30786;109.01115623993414
16379;16288;687.2564788962655;49.90362;14.242255;49.899079;14.248209;1374.512957792531
16377;16373;391.9650054497555;49.904551;14.23832;49.903805;14.240497;783.930010899511
24569;24557;53.17447168538071;49.888211;14.329112;49.888681;14.329216;106.34894337076142
66562;33533;161.24711111814787;50.015681;14.385264;50.014594;14.385835;322.49422223629574
16377;16366;82.95887179060622;49.904551;14.23832;49.903838;14.238486;248.87661537181867
23531;56733;21.540659228538015;50.016005;14.389684;50.016192;14.389756;21.540659228538015
65528;65527;138.45215780189199;50.015497;14.330104;50.015493;14.332033;276.90431560378397
24569;24580;209.96436492323218;49.888211;14.329112;49.888643;14.326274;419.92872984646436
24571;24514;83.12108973132618;49.888208;14.322138;49.888932;14.321909;166.24217946265236
65528;65533;41.30375285612676;50.015497;14.330104;50.015874;14.330098;82.60750571225353
58699;15135;38.174702577284606;49.965069;14.27638;49.96474;14.276255;76.34940515456921
15306;49580;56.00999900019995;49.923804;14.335505;49.923307;14.335627;112.0199980003999
7101;41816;22.360679774997898;49.939442;14.238054;49.939375;14.238351;44.721359549995796
7101;41817;33.421549934136806;49.939442;14.238054;49.939645;14.237714;66.84309986827361
14763;66429;98.21232007707411;49.966611;14.033436;49.965859;14.032927;196.42464015414822
66562;33574;249.04732485433277;50.015681;14.385264;50.017856;14.385825;498.09464970866554
59188;7;479.72002362212777;49.958732;14.067991;49.959596;14.063751;959.4400472442555
16379;16368;124.0486759121124;49.90362;14.242255;49.9032;14.240664;248.0973518242248
75015;33645;545.4858313266614;49.942858;14.274668;49.941209;14.267806;1090.9716626533227
66562;33547;154.71468674026877;50.015681;14.385264;50.014758;14.385038;464.1440602208063
75015;33653;135.56286072347152;49.942858;14.274668;49.943444;14.276237;271.12572144694303
15464;44774;102.23052919507462;49.885994;14.203103;49.885938;14.201757;204.46105839014925
24382;30449;408.6000092584866;49.971433;14.031096;49.973247;14.026435;817.2000185169732
58850;10504;120.63834228698664;49.951699;14.337497;49.952763;14.337851;241.27668457397328
41291;30591;22.561028345356956;50.011605;14.386253;50.011806;14.386291;45.12205669071391
65533;65534;119.21828718783037;50.015874;14.330098;50.015876;14.328436;238.43657437566074
65533;65536;139.30183056945089;50.015874;14.330098;50.015876;14.332033;278.60366113890177
65533;65540;38.2099463490856;50.015874;14.330098;50.016214;14.330077;76.4198926981712
14915;61796;91.86647306640693;49.935987;14.258821;49.936472;14.259818;183.73294613281385
75909;6048;124.23365083583433;49.87362;14.055496;49.874702;14.055912;248.46730167166865
65534;65526;64.72474046233125;50.015876;14.328436;50.015493;14.328038;129.4494809246625
41291;30585;5.385164807134504;50.011605;14.386253;50.011563;14.386245;10.770329614269007
56742;75884;52.61178575186362;50.020877;14.39421;50.021345;14.394219;52.61178575186362
75820;8804;68.1831295141686;49.964798;14.069541;49.965347;14.069106;136.3662590283372
41841;13572;168.12588429302542;49.985623;14.370571;49.984709;14.368724;336.25176858605084
73724;73728;25.998736735552942;49.944317;14.161584;49.944186;14.161836;51.997473471105884
41765;15931;712.8346624122097;49.885107;14.271969;49.88621;14.264118;1425.6693248244194
16071;25996;234.4145565601778;49.9087;14.286833;49.909725;14.289569;468.8291131203556
75908;6041;1053.7978933362886;49.902679;14.020486;49.90439;14.034922;2107.595786672577
65533;65528;41.30375285612676;50.015874;14.330098;50.015497;14.330104;82.60750571225353
57882;40611;164.41773258479006;49.994682;14.396363;49.995071;14.398128;328.8354651695801
65536;65527;42.42640687119285;50.015876;14.332033;50.015493;14.332033;84.8528137423857
73728;73724;25.998736735552942;49.944186;14.161836;49.944317;14.161584;51.997473471105884
41837;13716;115.620846328855;49.982698;14.363728;49.982963;14.365254;231.24169265771
65536;65533;139.30183056945089;50.015876;14.332033;50.015874;14.330098;278.60366113890177
41837;13719;57.12363241643601;49.982698;14.363728;49.982497;14.364384;114.24726483287202
65534;65533;119.21828718783037;50.015876;14.328436;50.015874;14.330098;238.43657437566074
23549;56386;53.85164807134504;49.929509;14.28801;49.929757;14.28866;107.70329614269008
65534;65547;54.45181356024793;50.015876;14.328436;50.016371;14.328427;108.90362712049586
75910;6050;33.0;49.915947;14.025852;49.915991;14.026302;66.0
24569;24778;458.63213190964655;49.888211;14.329112;49.885413;14.33244;917.2642638192931
6331;65886;5.830951894845301;49.923963;14.069447;49.924009;14.069477;11.661903789690601
65537;65538;76.6550715869472;50.016179;14.330962;50.016183;14.332033;153.3101431738944
41292;30683;4.123105625617661;50.011607;14.384571;50.011575;14.384557;8.246211251235321
49934;24912;539.7289358156345;49.903284;14.327944;49.907229;14.331671;1079.457871631269
65538;65536;34.23448553724738;50.016183;14.332033;50.015876;14.332033;68.46897107449476
65536;65538;34.23448553724738;50.015876;14.332033;50.016183;14.332033;68.46897107449476
24579;24531;50.81712477516277;49.891235;14.327218;49.891249;14.326522;101.63424955032553
58457;22875;178.92757067524803;49.97512;14.34298;49.97499;14.345453;357.85514135049607
65539;65540;57.42821606144492;50.016211;14.329275;50.016214;14.330077;114.85643212288984
6820;50808;102.6951711068216;49.912313;14.152933;49.911448;14.152454;205.3903422136432
65540;65533;38.2099463490856;50.016214;14.330077;50.015874;14.330098;76.4198926981712
24580;24532;150.0365399462025;49.888643;14.326274;49.887296;14.32614;300.073079892405
65538;65537;76.6550715869472;50.016183;14.332033;50.016179;14.330962;153.3101431738944
65538;65543;23.104295754595846;50.016183;14.332033;50.016367;14.331974;46.20859150919169
24580;24551;113.9135031918432;49.888643;14.326274;49.888919;14.324781;227.8270063836864
23553;56385;43.41658669218482;49.928231;14.288918;49.928283;14.288314;86.83317338436964
6821;50808;327.9785715769855;49.908566;14.153188;49.911448;14.152454;655.957143153971
57349;57297;23.0;49.913997;14.068915;49.913789;14.068959;46.0
8360;3096;763.3349581770489;49.925389;14.159604;49.926702;14.150508;1526.6699163540977
24580;24569;209.96436492323218;49.888643;14.326274;49.888211;14.329112;419.92872984646436
4;5;97.28812459239509;49.96302;14.070288;49.962411;14.069337;194.57624918479019
8196;8197;41.182520563948;49.936767;14.1338;49.937063;14.133456;82.365041127896
56745;76061;12.727922061357855;50.021091;14.391671;50.021185;14.39177;12.727922061357855
6336;65883;97.99374689772594;49.922035;14.067729;49.921668;14.068773;195.98749379545188
65540;65539;57.42821606144492;50.016214;14.330077;50.016211;14.329275;114.85643212288984
5;4;97.28812459239509;49.962411;14.069337;49.96302;14.070288;194.57624918479019
8197;8201;53.84920519871308;49.937063;14.133456;49.937431;14.133875;107.69841039742616
5;6;263.9414608716807;49.962411;14.069337;49.961189;14.066194;527.8829217433614
8197;8196;41.182520563948;49.937063;14.133456;49.936767;14.1338;82.365041127896
65540;65545;17.11724276862369;50.016214;14.330077;50.016369;14.330076;34.23448553724738
7054;43638;18.110770276274835;49.96583;14.07007;49.96599;14.070063;36.22154055254967
24711;20551;22.317821063276355;49.886697;14.342155;49.886748;14.342444;44.63564212655271
40968;40875;99.0280692561751;50.019549;14.397114;50.018675;14.397116;198.0561385123502
57349;57357;246.98699608535443;49.913997;14.068915;49.914063;14.068999;493.97399217070887
57349;57355;7.615773105863909;49.913997;14.068915;49.914032;14.068996;15.231546211727817
6;5;263.9414608716807;49.961189;14.066194;49.962411;14.069337;527.8829217433614
65543;65544;72.69112738154499;50.016367;14.331974;50.016368;14.330956;145.38225476308997
40969;40875;85.77377834021242;50.018523;14.398289;50.018675;14.397116;171.54755668042483
40969;40880;64.80645324032955;50.018523;14.398289;50.018783;14.398875;129.6129064806591
75912;6226;370.8382396679177;49.890252;14.023378;49.891502;14.028169;741.6764793358354
48477;70309;23.769728648009426;49.897557;14.318672;49.897743;14.318507;47.53945729601885
56746;76118;39.81205847478876;50.02112;14.394433;50.021479;14.394473;79.62411694957753
48477;70310;5.385164807134504;49.897557;14.318672;49.897514;14.31871;10.770329614269007
31610;68893;628.1138877312903;49.98121;14.161507;49.983377;14.158097;1256.2277754625807
65543;65538;23.104295754595846;50.016367;14.331974;50.016183;14.332033;46.20859150919169
66166;46227;25.96150997149434;49.924775;14.322118;49.925;14.322168;51.92301994298868
65545;65544;63.63961030678928;50.016369;14.330076;50.016368;14.330956;127.27922061357856
65545;65546;81.74350127074322;50.016369;14.330076;50.01637;14.328933;163.48700254148645
67232;13250;120.70880472241083;49.931093;14.124254;49.93027;14.123152;241.41760944482166
58641;17403;425.1677784127391;49.968938;14.306689;49.970034;14.31182;850.3355568254782
8201;8197;53.84920519871308;49.937431;14.133875;49.937063;14.133456;107.69841039742616
65544;65543;72.69112738154499;50.016368;14.330956;50.016367;14.331974;145.38225476308997
65544;65545;63.63961030678928;50.016368;14.330956;50.016369;14.330076;127.27922061357856
65543;65577;108.89859526895003;50.016367;14.331974;50.01692;14.332716;217.79719053790006
58861;10620;81.19654546577016;49.925544;14.124584;49.925467;14.125669;162.3930909315403
40969;40994;40.698754521494905;50.018523;14.398289;50.018187;14.39849;81.39750904298981
75262;26440;204.51894777746145;49.908403;14.329949;49.906572;14.329903;409.0378955549229
16122;24819;144.04856820363966;49.912637;14.297859;49.911996;14.299459;288.0971364072793
65544;65569;76.53256602332402;50.016368;14.330956;50.016726;14.330362;153.06513204664805
65545;65540;17.11724276862369;50.016369;14.330076;50.016214;14.330077;34.23448553724738
65547;65546;36.345563690772494;50.016371;14.328427;50.01637;14.328933;72.69112738154499
6698;54830;18.973665961010276;49.895139;14.160279;49.894975;14.16023;37.94733192202055
65547;65550;29.34572247522664;50.016371;14.328427;50.016401;14.328028;58.69144495045328
57355;57349;7.615773105863909;49.914032;14.068996;49.913997;14.068915;15.231546211727817
6698;54838;12.649110640673518;49.895139;14.160279;49.895256;14.160313;25.298221281347036
57355;57331;26.174829620356036;49.914032;14.068996;49.913921;14.069326;52.34965924071207
16398;16288;491.09075815434255;49.902141;14.252825;49.899079;14.248209;982.1815163086851
65546;65545;81.74350127074322;50.01637;14.328933;50.016369;14.330076;163.48700254148645
65546;65547;36.345563690772494;50.01637;14.328933;50.016371;14.328427;72.69112738154499
65546;65558;26.1725046566048;50.01637;14.328933;50.016599;14.328931;52.3450093132096
65547;65534;54.45181356024793;50.016371;14.328427;50.015876;14.328436;108.90362712049586
66776;27436;527.9288906979017;49.8955;14.279712;49.89181;14.2751;1055.8577813958034
66776;27437;547.0407569101822;49.8955;14.279712;49.89385;14.27336;1094.0815138203643
25109;8422;20.615763175947606;49.938697;14.396725;49.938633;14.396471;61.84728952784282
57355;57357;4.0;49.914032;14.068996;49.914063;14.068999;8.0
65549;65550;57.55866572463264;50.016401;14.327217;50.016401;14.328028;115.11733144926528
57357;57355;4.0;49.914063;14.068999;49.914032;14.068996;8.0
57357;57349;246.98699608535443;49.914063;14.068999;49.913997;14.068915;493.97399217070887
25340;1284;129.24337645129054;50.01706;14.354145;50.015935;14.354492;258.4867529025811
57358;57320;69.71046246533311;49.914052;14.074459;49.913874;14.075287;139.42092493066622
65550;65547;29.34572247522664;50.016401;14.328028;50.016371;14.328427;58.69144495045328
50614;4266;447.18662875769303;49.919981;14.311882;49.921882;14.306779;894.3732575153861
32040;55782;16.302619174044512;49.946095;14.397688;49.946004;14.397866;32.605238348089024
40413;58339;81.72124053280189;49.968025;14.306058;49.967325;14.306045;163.44248106560377
40413;58340;30.4138126514911;49.968025;14.306058;49.968284;14.305925;60.8276253029822
41707;18271;5.385164807134504;49.959675;14.324345;49.959632;14.324332;10.770329614269007
75170;29506;683.8446904426986;49.990528;14.249705;49.989066;14.240542;1367.6893808853972
58625;18106;48.172068075839796;49.930947;14.345174;49.931168;14.345726;144.51620422751938
31775;64029;264.8147074179677;49.89132;14.377237;49.892469;14.374295;529.6294148359354
16127;24819;161.9917105857355;49.912882;14.301233;49.911996;14.299459;323.983421171471
65550;65549;57.55866572463264;50.016401;14.328028;50.016401;14.327217;115.11733144926528
73675;75839;338.57561256304956;49.945921;14.376044;49.943274;14.37451;677.1512251260991
41707;18282;41.43669871020132;49.959675;14.324345;49.960041;14.324474;82.87339742040264
49167;49180;22.38082171918422;49.913371;14.360594;49.913575;14.360549;44.76164343836844
65550;65573;45.953304575490684;50.016401;14.328028;50.016744;14.327791;91.90660915098137
23566;56386;52.92447448959697;49.929996;14.289289;49.929757;14.28866;105.84894897919393
65985;52094;11.0;49.888911;14.23661;49.889011;14.236591;22.0
75170;29570;438.5518178919225;49.990528;14.249705;49.990843;14.255765;877.103635783845
75235;27556;211.79825396629585;50.01233;14.22461;50.014161;14.225243;635.3947618988875
65678;61685;7.6212327846342935;49.929673;14.304907;49.929671;14.304806;15.242465569268587
40416;58366;163.32433732722663;49.96452;14.313717;49.965009;14.311648;489.97301198167986
15824;34327;65.2018130382687;50.013851;14.114199;50.014385;14.113854;130.4036260765374
31945;58906;280.5148827983465;49.890744;14.217463;49.888419;14.218016;561.029765596693
15171;54614;26.68332812825267;49.995654;14.157279;49.99543;14.157402;53.36665625650534
8201;8556;61.60778117401539;49.937431;14.133875;49.93704;14.134482;123.21556234803079
16455;14833;682.2561308343766;49.876677;14.203297;49.882441;14.206212;1364.5122616687531
40983;40903;67.96333804689404;50.019254;14.399625;50.018665;14.399749;135.92667609378807
8201;8555;96.33713901431088;49.937431;14.133875;49.937789;14.132754;192.67427802862176
33774;2222;137.80162780918923;49.975518;14.326474;49.976726;14.326531;275.60325561837845
65558;65546;26.1725046566048;50.016599;14.328931;50.01637;14.328933;52.3450093132096
7573;28038;60.440052945046304;49.991061;14.037022;49.990991;14.037863;120.88010589009261
40980;40981;33.4762966378213;50.016611;14.398291;50.016756;14.398594;66.9525932756426
40980;40992;22.494736517228905;50.016611;14.398291;50.016437;14.398149;44.98947303445781
40980;40993;79.05999496805174;50.016611;14.398291;50.017297;14.398307;158.11998993610348
24277;34500;1218.2921599994136;49.95243;14.090748;49.948466;14.080035;2436.584319998827
6709;54838;626.3445965331135;49.899581;14.16402;49.895256;14.160313;1252.689193066227
40416;58525;122.39095290469402;49.96452;14.313717;49.963644;14.312703;244.78190580938804
58460;23438;34.132096331752024;49.976602;14.343582;49.976878;14.343766;68.26419266350405
8394;2622;77.03410148255298;49.937127;14.135815;49.936878;14.134824;154.06820296510597
40981;40980;33.4762966378213;50.016756;14.398594;50.016611;14.398291;66.9525932756426
16066;26941;85.86762816533209;49.911453;14.280498;49.912077;14.281193;171.73525633066419
42197;3332;9.486832980505138;49.949544;14.277591;49.94963;14.277605;18.973665961010276
40416;58529;69.31111332904455;49.96452;14.313717;49.965031;14.314293;138.6222266580891
65424;69766;153.88357039660224;49.992249;14.127605;49.993303;14.126241;307.7671407932045
16136;24806;239.71316242545066;49.913002;14.307794;49.910965;14.30672;479.4263248509013
42197;3329;38.9382961730137;49.949544;14.277591;49.949205;14.277624;77.8765923460274
6845;50676;674.3929141544527;49.913737;14.177546;49.912463;14.16844;1348.7858283089054
14794;66419;23.021728866442675;49.967115;14.035965;49.967027;14.03625;69.06518659932803
16136;24817;100.07996802557443;49.913002;14.307794;49.91291;14.306401;200.15993605114886
31784;64029;92.36021028323198;49.892259;14.373074;49.892469;14.374295;184.72042056646396
65558;65569;115.94059970837252;50.016599;14.328931;50.016726;14.330362;231.88119941674503
15570;42358;174.28684189497721;49.972873;14.321761;49.973703;14.323789;348.57368378995443
7576;28033;96.51831597695474;49.990493;14.043744;49.990656;14.042423;193.03663195390948
31551;71261;365.76247420634076;49.929816;14.184371;49.930772;14.179587;731.5249484126815
65558;65573;93.35133790689537;50.016599;14.328931;50.016744;14.327791;186.70267581379073
49175;49183;9.219544457292887;49.913556;14.358092;49.913623;14.358175;18.439088914585774
40983;40988;27.619852623897913;50.019254;14.399625;50.019082;14.399365;55.239705247795825
40983;40990;57.315111129806404;50.019254;14.399625;50.019748;14.399839;114.63022225961281
16137;24817;13.601470508735444;49.912929;14.306226;49.91291;14.306401;27.202941017470888
8216;8218;32.655681716144905;50.017885;14.386629;50.018117;14.386907;32.655681716144905
8424;1781;84.42121069618051;49.937859;14.394897;49.937217;14.394317;168.84242139236102
33198;20235;205.36073179052363;49.992078;14.209465;49.990974;14.207738;410.72146358104726
6847;50674;114.44450758735658;49.913267;14.179534;49.912343;14.179604;228.88901517471317
16135;24911;351.5817808923881;49.912738;14.304823;49.91041;14.303083;703.1635617847762
65425;69771;443.7205278481351;49.996613;14.123678;49.993491;14.125869;887.4410556962702
8218;8216;32.655681716144905;50.018117;14.386907;50.017885;14.386629;32.655681716144905
8224;8024;24.605776342097577;50.012091;14.394562;50.012217;14.394833;49.211552684195155
49178;49206;43.65248970209983;49.913567;14.357606;49.913782;14.357237;87.30497940419966
7249;38259;82.6337559540836;49.969947;14.166668;49.969952;14.167804;165.2675119081672
8218;8220;36.0;50.018117;14.386907;50.017819;14.38706;36.0
15573;42362;60.53924347066124;49.974218;14.325881;49.974493;14.326609;121.07848694132248
75961;5378;117.5457357797381;50.021875;14.11104;50.020871;14.111522;235.0914715594762
40416;58661;126.60363286943512;49.96452;14.313717;49.96412;14.315248;253.20726573887023
57370;57380;24.041630560342615;49.914178;14.065403;49.914309;14.065125;48.08326112068523
42201;3332;31.38470965295043;49.94981;14.277952;49.94963;14.277605;62.76941930590086
49178;49179;12.041594578792296;49.913567;14.357606;49.913569;14.357442;24.08318915758459
8225;8024;83.40592028653977;50.012319;14.395981;50.012217;14.394833;166.81184057307954
7204;39686;721.338814816291;49.973025;14.129483;49.973609;14.136577;1442.677629632582
40988;40983;27.619852623897913;50.019082;14.399365;50.019254;14.399625;55.239705247795825
40422;58532;256.82730400072666;49.961969;14.315898;49.964085;14.31531;513.6546080014533
49180;49167;22.38082171918422;49.913575;14.360549;49.913371;14.360594;44.76164343836844
49179;49190;62.73953449003373;49.913569;14.357442;49.913672;14.356878;125.47906898006747
49179;49191;24.455333358891234;49.913569;14.357442;49.913689;14.357161;48.91066671778247
58786;13515;21.2602916254693;49.944661;14.354669;49.944805;14.354863;21.2602916254693
49179;49178;12.041594578792296;49.913569;14.357442;49.913567;14.357606;24.08318915758459
8220;8218;36.0;50.017819;14.38706;50.018117;14.386907;36.0
6852;50634;370.78641313238876;49.911298;14.177765;49.909755;14.181569;741.5728262647775
24604;24610;55.57633909057471;49.993454;14.304744;49.993121;14.30423;111.15267818114943
49180;49237;79.63471264213086;49.913575;14.360549;49.914049;14.359734;159.26942528426173
6852;50674;176.56828625155524;49.911298;14.177765;49.912343;14.179604;353.1365725031105
40990;40983;57.315111129806404;50.019748;14.399839;50.019254;14.399625;114.63022225961281
49183;49175;9.219544457292887;49.913623;14.358175;49.913556;14.358092;18.439088914585774
24606;24615;24.840043809106195;49.992132;14.300329;49.992303;14.300562;49.68008761821239
31558;71260;132.97717064193753;49.931211;14.18138;49.931611;14.179694;265.95434128387507
58789;13526;36.796738985948195;49.93605;14.345667;49.93626;14.34527;73.59347797189639
7583;28059;57.688820407423826;49.992146;14.051058;49.991683;14.050702;115.37764081484765
