from;to;length;latFrom;lonFrom;latTo;lonTo;surface
66541;76139;5.0;49.961377;14.401993;49.961334;14.401994;0.1
58659;58341;67.6836294089092;49.969088;14.304523;49.968802;14.305344;1.353672588178184
76068;43035;31.400636936215164;49.91023;14.025995;49.910028;14.026308;0.6280127387243033
66542;76141;39.44616584663204;49.964625;14.401701;49.964346;14.402043;0.7889233169326408
49729;73117;378.5327651660162;49.889933;14.268055;49.891532;14.272203;7.570655303320324
8810;30865;23.53736552056924;49.964213;14.075564;49.96414;14.075251;0.4707473104113848
76067;43020;23.08679276123039;49.908085;14.025973;49.908098;14.026292;0.4617358552246078
9497;9578;107.94516236214612;49.913022;14.401267;49.913692;14.400207;2.1589032472429226
1308;1309;86.14522621712709;50.009828;14.347944;50.009594;14.346807;1.7229045243425418
17397;26864;217.36978420175953;49.984717;14.302066;49.986605;14.302039;4.347395684035191
9758;1517;435.59128629464357;49.933576;14.372061;49.929698;14.372051;8.711825725892872
1309;1308;86.14522621712709;50.009594;14.346807;50.009828;14.347944;1.7229045243425418
1309;1313;201.64599516869333;50.009594;14.346807;50.008891;14.344624;4.032919903373867
58654;58647;267.79229819693165;49.969408;14.301347;49.967424;14.301538;5.355845963938633
58654;58630;98.28007254478862;49.969408;14.301347;49.970238;14.30088;1.9656014508957724
50461;50462;71.02112361825881;49.910148;14.295161;49.91064;14.294524;1.4204224723651762
75039;75042;22.825424421026653;49.935008;14.262121;49.934838;14.262314;0.45650848842053304
75039;75044;4.123105625617661;49.935008;14.262121;49.934991;14.26207;0.0824621125123532
16025;69447;237.66268321669241;49.904752;14.274831;49.906519;14.276499;4.753253664333848
16431;56851;364.14820137625003;49.917459;14.383567;49.919799;14.380243;3.6414820137625004
16025;69438;298.4235348537608;49.904752;14.274831;49.90727;14.273549;5.968470697075216
24864;57592;1.0;49.965535;14.072331;49.965538;14.072315;0.02
50462;50461;71.02112361825881;49.91064;14.294524;49.910148;14.295161;1.4204224723651762
58654;58659;232.67673610040015;49.969408;14.301347;49.969088;14.304523;4.653534722008003
9503;9496;31.38470965295043;49.912501;14.401642;49.912255;14.401872;0.6276941930590086
9503;9497;63.89053137985315;49.912501;14.401642;49.913022;14.401267;1.277810627597063
66925;64459;44.77722635447622;49.923923;14.401804;49.924244;14.401427;0.8955445270895244
68492;15882;37.6931365951495;49.949269;14.338323;49.948951;14.338486;0.7538627319029899
42272;42261;110.0902849802418;49.956487;14.285547;49.955836;14.284767;2.201805699604836
999;10986;124.53514009534877;49.952897;14.207901;49.951785;14.207782;2.4907028019069752
66924;64456;62.289646009589745;49.923149;14.401813;49.922687;14.401326;1.245792920191795
1000;10983;87.09190547921202;49.95262;14.206648;49.951848;14.206487;1.7418381095842403
32752;75266;112.70063436907483;49.906772;14.317407;49.906824;14.315839;2.2540126873814965
32752;75271;191.5174538823756;49.906772;14.317407;49.905059;14.317224;3.830349077647512
9504;9511;90.14583788777065;49.919029;14.401196;49.919387;14.400066;1.802916757755413
58667;58333;55.90169943749474;49.966037;14.30702;49.966355;14.306414;1.118033988749895
34223;29649;59.0592922409336;50.004824;14.157758;50.005321;14.158041;1.181185844818672
34080;34083;102.05276267534569;49.994883;14.274919;49.995019;14.276298;2.0410552535069137
8702;34382;52.342448152932135;50.017635;14.189816;50.017852;14.190464;1.0468489630586426
75042;75039;22.825424421026653;49.934838;14.262314;49.935008;14.262121;0.45650848842053304
1313;1309;201.64599516869333;50.008891;14.344624;50.009594;14.346807;4.032919903373867
34223;29660;373.11116162550377;50.004824;14.157758;50.001974;14.158337;7.462223232510075
58667;58375;22.47220505424423;49.966037;14.30702;49.96622;14.307146;0.44944410108488464
16431;56953;25.553864678361276;49.917459;14.383567;49.917369;14.383894;0.25553864678361277
1313;1316;180.88222996120507;50.008891;14.344624;50.007818;14.342748;3.6176445992241013
17410;26606;397.7062605915462;49.973153;14.30935;49.971473;14.304469;7.954125211830924
58658;58636;85.42247947700886;49.969102;14.305182;49.96973;14.304491;1.7084495895401772
1342;436;88.09992703757618;50.002331;14.353481;50.002628;14.354599;0.8809992703757618
16431;56958;121.85414612312186;49.917459;14.383567;49.917991;14.385028;2.4370829224624373
58661;58532;5.656854249492381;49.96412;14.315248;49.964085;14.31531;0.1131370849898476
58659;58654;232.67673610040015;49.969088;14.304523;49.969408;14.301347;4.653534722008003
34083;34080;102.05276267534569;49.995019;14.276298;49.994883;14.274919;2.0410552535069137
75044;75039;4.123105625617661;49.934991;14.26207;49.935008;14.262121;0.0824621125123532
50882;37570;1001.0228726350551;49.974078;14.096742;49.970872;14.083797;20.020457452701102
75044;75042;29.596747752497688;49.934991;14.26207;49.934838;14.262314;0.5919349550499537
58658;58659;47.265209192385896;49.969102;14.305182;49.969088;14.304523;0.945304183847718
75042;75044;29.596747752497688;49.934838;14.262314;49.934991;14.26207;0.5919349550499537
1004;10978;110.51079462544418;49.953286;14.204797;49.954228;14.204367;2.2102158925088835
58659;58658;47.265209192385896;49.969088;14.304523;49.969102;14.305182;0.945304183847718
1316;1313;180.88222996120507;50.007818;14.342748;50.008891;14.344624;3.6176445992241013
66853;66856;20.117642886435966;49.916213;14.238526;49.916128;14.238678;0.4023528577287193
25892;25900;280.40149785619906;49.931078;14.292426;49.928572;14.292059;5.608029957123981
1353;175;114.54565667449032;50.001029;14.344596;50.001901;14.343742;1.1454565667449033
50470;50426;209.54443870080746;49.911583;14.293194;49.91041;14.290942;4.190888774016149
76071;43268;8.0;49.984901;14.026065;49.984916;14.026176;0.16
75046;75044;31.139191021606713;49.935252;14.261897;49.934991;14.26207;0.6227838204321343
1317;1318;21.37755832643195;50.005628;14.352793;50.005818;14.352808;0.21377558326431947
59756;24739;16.64331697709324;49.896705;14.298703;49.896768;14.298483;0.3328663395418648
76070;43240;109.87720418721983;49.878913;14.403188;49.879454;14.401913;2.1975440837443965
75044;75046;31.139191021606713;49.934991;14.26207;49.935252;14.261897;0.6227838204321343
59756;24725;39.447034059148784;49.896705;14.298703;49.896648;14.299229;0.7889406811829757
8821;30865;48.62870900406489;49.964032;14.074598;49.96414;14.075251;0.9725741800812977
605;23417;47.196097953792325;49.986262;14.326172;49.986023;14.325631;0.9439219590758465
1318;1317;21.37755832643195;50.005818;14.352808;50.005628;14.352793;0.21377558326431947
76072;43278;30.463092423455635;49.895265;14.025961;49.895194;14.026372;0.6092618484691127
59158;43310;294.63419415109496;49.892152;14.183771;49.890031;14.186165;5.892683883021899
609;23310;105.61537649533814;49.98352;14.327163;49.983691;14.328601;2.112307529906763
24711;62595;40.22782990761707;49.886697;14.342155;49.886686;14.341592;0.8045565981523414
34085;34121;318.58967525613684;49.99604;14.284358;49.998836;14.283631;6.371793505122737
35035;4671;217.25898476106443;49.985981;14.16539;49.987275;14.167576;4.345179695221288
42278;42279;31.064449134018133;49.957291;14.291472;49.95734;14.291904;0.6212889826803627
24711;62587;16.86855906565429;49.886697;14.342155;49.886846;14.342184;0.33737118131308574
66856;66853;20.117642886435966;49.916128;14.238678;49.916213;14.238526;0.4023528577287193
50470;50475;60.84710385039372;49.911583;14.293194;49.911992;14.293761;1.2169420770078745
9511;9504;90.14583788777065;49.919387;14.400066;49.919029;14.401196;1.802916757755413
75046;75049;132.74198537977068;49.935252;14.261897;49.936407;14.261449;2.6548397075954138
1319;1320;98.55712862713203;50.004966;14.352698;50.004082;14.352667;0.9855712862713203
9771;1465;188.4272846773483;49.9278;14.382852;49.926405;14.38434;5.652818540320449
9511;9521;117.7003677677886;49.919387;14.400066;49.920177;14.39899;2.354007355355772
42279;42278;31.064449134018133;49.95734;14.291904;49.957291;14.291472;0.6212889826803627
58658;58823;58.309518948453004;49.969102;14.305182;49.969121;14.305991;1.16619037896906
66857;66856;10.04987562112089;49.916038;14.238708;49.916128;14.238678;0.2009975124224178
1320;1319;98.55712862713203;50.004082;14.352667;50.004966;14.352698;0.9855712862713203
75049;75054;73.52100684698006;49.936407;14.261449;49.937024;14.261742;1.470420136939601
1320;1321;30.093893011206085;50.004082;14.352667;50.004353;14.352718;0.30093893011206085
1320;1324;73.17110661550828;50.004082;14.352667;50.003422;14.352732;0.7317110661550827
58673;58409;134.67815536294228;49.964408;14.287527;49.964874;14.289208;2.6935631072588455
59805;23303;384.5452503321071;49.969848;14.337556;49.968098;14.332958;7.690905006642143
25896;25917;87.81145607170757;49.929586;14.264648;49.929493;14.263903;1.7562291214341514
1321;1320;30.093893011206085;50.004353;14.352718;50.004082;14.352667;0.30093893011206085
66856;66857;10.04987562112089;49.916128;14.238678;49.916038;14.238708;0.2009975124224178
76073;43286;17.0;49.896371;14.025935;49.896315;14.02616;0.34
435;28797;39.31847858430764;50.002518;14.357775;50.002381;14.357268;0.3931847858430764
35039;4667;13.0;49.987614;14.163694;49.987717;14.163611;0.26
1358;189;127.31064370271639;49.99167;14.34715;49.991003;14.348589;2.5462128740543277
25897;25917;84.05950273467003;49.93007;14.263144;49.929493;14.263903;1.6811900546934007
75049;75046;132.74198537977068;49.936407;14.261449;49.935252;14.261897;2.6548397075954138
66859;66858;7.0;49.91664;14.238513;49.916629;14.238406;0.14
50475;50470;60.84710385039372;49.911992;14.293761;49.911583;14.293194;1.2169420770078745
66859;66865;197.2707094260374;49.91664;14.238513;49.916878;14.241166;3.945414188520748
42278;42433;145.52504824501844;49.957291;14.291472;49.957888;14.289683;2.910500964900369
1359;189;85.0411665018772;49.991639;14.349241;49.991003;14.348589;1.700823330037544
9497;10066;319.66978269018404;49.913022;14.401267;49.914239;14.397485;6.3933956538036805
66858;66859;7.0;49.916629;14.238406;49.91664;14.238513;0.14
25900;25892;280.40149785619906;49.928572;14.292059;49.931078;14.292426;5.608029957123981
1324;1320;73.17110661550828;50.003422;14.352732;50.004082;14.352667;0.7317110661550827
1324;1325;48.911419547210976;50.003422;14.352732;50.003005;14.352778;0.48911419547210977
68993;772;1224.553524135863;49.98914;14.25702;49.986715;14.240717;24.49107048271726
438;28797;38.3275357934736;50.002246;14.356769;50.002381;14.357268;0.383275357934736
598;23837;120.91002585387226;49.988327;14.325068;49.988941;14.326465;2.418200517077445
50976;34984;23.021728866442675;49.974315;14.120535;49.974516;14.120475;0.4604345773288535
75054;75049;73.52100684698006;49.937024;14.261742;49.936407;14.261449;1.470420136939601
603;23700;35.31682063421439;49.986732;14.325285;49.98691;14.325654;0.7063364126842877
1325;1324;48.911419547210976;50.003005;14.352778;50.003422;14.352732;0.48911419547210977
1325;1327;72.17765871462726;50.003005;14.352778;50.003443;14.35208;0.7217765871462726
51819;8894;84.48076704197234;49.9599;14.071673;49.960636;14.071379;1.6896153408394468
59942;19217;291.19998300290604;49.929354;14.303528;49.931281;14.306147;2.9119998300290604
25475;39153;7.615773105863909;49.962299;14.383749;49.962229;14.38371;0.15231546211727817
50978;35005;183.45413015826747;49.974954;14.123413;49.97656;14.123381;3.6690826031653496
600;23837;6.708203932499369;49.988976;14.326538;49.988941;14.326465;0.1341640786499874
50821;39847;40.496913462633174;49.984593;14.070806;49.984312;14.071188;0.8099382692526634
1327;1325;72.17765871462726;50.003443;14.35208;50.003005;14.352778;0.7217765871462726
75054;75059;133.80002683418564;49.937024;14.261742;49.938026;14.260774;2.6760005366837127
1327;1331;135.3032251142082;50.003443;14.35208;50.00294;14.350439;1.353032251142082
50821;39936;400.16671889404654;49.984593;14.070806;49.98722;14.067022;8.00333437788093
9521;9489;54.20496222244935;49.920177;14.39899;49.920565;14.398534;1.084099244448987
50980;35010;75.59100475585703;49.977499;14.124495;49.977102;14.123644;1.5118200951171405
66566;76142;13.152946437965905;49.874706;14.168714;49.874596;14.168761;0.26305892875931813
25475;39203;99.32884324225651;49.962299;14.383749;49.963109;14.38417;1.9865768648451303
49750;73117;437.73449423150896;49.89034;14.266753;49.891532;14.272203;8.75468988463018
9521;9511;117.7003677677886;49.920177;14.39899;49.919387;14.400066;2.354007355355772
26401;10523;31.384776310850235;49.957743;14.371055;49.957986;14.370836;0.6276955262170048
9521;9526;312.8829045726268;49.920177;14.39899;49.922869;14.398681;6.2576580914525355
51823;8894;7.0710678118654755;49.960621;14.071284;49.960636;14.071379;0.1414213562373095
60472;2923;323.3032803426684;49.889469;14.207778;49.892321;14.206956;6.466065606853368
42792;26724;12.165525060596439;49.998915;14.318819;49.998908;14.318991;0.24331050121192876
59946;19230;94.54515848594778;49.932772;14.305819;49.932197;14.306557;1.8909031697189556
59948;19160;141.23046050415252;49.932971;14.305879;49.93344;14.307698;2.82460921008305
1019;10960;338.9382169290421;49.960967;14.203974;49.95845;14.206494;10.168146507871263
16882;43504;96.35980008650337;49.954642;14.178274;49.953939;14.179056;1.9271960017300673
66865;66859;197.2707094260374;49.916878;14.241166;49.91664;14.238513;3.945414188520748
26722;619;98.08100938396862;49.989374;14.312244;49.988527;14.312066;1.9616201876793724
16046;69426;350.6359405463387;49.909366;14.280723;49.910259;14.285398;7.012718810926774
16046;69427;131.02064533476846;49.909366;14.280723;49.90882;14.279127;2.6204129066953694
26403;10523;14.317821063276353;49.957953;14.371032;49.957986;14.370836;0.2863564212655271
33088;65414;352.94567523853925;49.990509;14.126064;49.991242;14.130365;7.058913504770785
8659;36304;178.49202087608592;50.006678;14.206744;50.006824;14.204424;1.784920208760859
1331;1327;135.3032251142082;50.00294;14.350439;50.003443;14.35208;1.353032251142082
76179;40327;11.180339887498949;50.021188;14.033888;50.021087;14.033938;0.223606797749979
75059;75054;133.80002683418564;49.938026;14.260774;49.937024;14.261742;2.6760005366837127
16185;65161;10.04987562112089;49.879629;14.252674;49.879713;14.252641;0.2009975124224178
50484;50499;84.14433093948868;49.912718;14.294373;49.91317;14.295321;1.6828866187897737
9288;16854;60.47057270807782;49.942643;14.16608;49.943054;14.166591;1.2094114541615564
7947;58432;78.19921810714568;49.959697;14.334195;49.959483;14.333158;1.5639843621429137
17715;17786;54.62677849549023;50.017442;14.359364;50.01699;14.359449;1.0925355699098045
16187;65161;156.30418039527495;49.880737;14.251175;49.879713;14.252641;3.126083607905499
50826;39936;57.38466694161429;49.987559;14.066415;49.98722;14.067022;1.1476933388322859
25054;52437;31.400636936215164;49.913091;14.215515;49.912825;14.215642;0.6280127387243033
9526;9521;312.8829045726268;49.922869;14.398681;49.920177;14.39899;6.2576580914525355
612;23710;157.38742345046788;49.988268;14.318324;49.989637;14.317789;3.1477484690093576
9161;20835;11.661903789690601;49.958739;14.382928;49.9588;14.383056;0.11661903789690602
17718;17730;16.219544457292887;50.018913;14.35498;50.018877;14.354763;0.32439088914585773
9526;9540;78.60856453313386;49.922869;14.398681;49.922601;14.397677;2.3582569359940155
33092;65414;334.7923791117564;49.990653;14.134869;49.991242;14.130365;6.695847582235128
17466;25558;19.72308292331602;49.964189;14.382696;49.964024;14.382592;0.1972308292331602
75064;75062;67.33171023364233;49.951559;14.271339;49.951217;14.270584;1.3466342046728466
9527;9530;75.23961722390672;49.921872;14.396831;49.922449;14.396292;1.5047923444781344
9527;9531;36.76955262170047;49.921872;14.396831;49.921584;14.397091;0.7353910524340094
1335;1336;38.472036007051344;50.003919;14.350015;50.003869;14.349483;0.3847203600705134
9527;9528;42.485291572496;49.921872;14.396831;49.922092;14.397316;1.27455874717488
75062;75064;67.33171023364233;49.951217;14.270584;49.951559;14.271339;1.3466342046728466
9291;16854;25.495097567963924;49.943067;14.166228;49.943054;14.166591;0.5099019513592785
1336;1335;38.472036007051344;50.003869;14.349483;50.003919;14.350015;0.3847203600705134
1336;1337;88.87630131791241;50.003869;14.349483;50.003346;14.348557;0.8887630131791241
9528;9527;42.485291572496;49.922092;14.397316;49.921872;14.396831;1.27455874717488
50488;50504;62.64982043070834;49.912944;14.293818;49.913279;14.294522;1.2529964086141667
25912;25917;190.07925916607985;49.928211;14.265651;49.929493;14.263903;3.8015851833215972
17718;17788;39.828149534535996;50.018913;14.35498;50.019163;14.354577;0.7965629906907199
25286;45346;83.21337822036864;49.918732;14.252031;49.918659;14.253172;1.6642675644073728
1337;1336;88.87630131791241;50.003346;14.348557;50.003869;14.349483;0.8887630131791241
7952;58417;168.02107464234734;49.959506;14.328722;49.95922;14.331005;3.360421492846947
7388;75921;70.21395872616783;50.021077;14.258177;50.021677;14.257855;0.7021395872616784
7388;75922;81.74350127074322;50.021077;14.258177;50.021368;14.25922;0.8174350127074322
9531;9489;157.71607417781885;49.921584;14.397091;49.920565;14.398534;3.154321483556377
51687;13362;46.13557311236889;49.962065;14.062165;49.96246;14.062271;0.9227114622473778
68132;27833;23.021728866442675;49.913054;14.078746;49.913202;14.078533;0.4604345773288535
9530;9527;75.23961722390672;49.922449;14.396292;49.921872;14.396831;1.5047923444781344
9530;9538;227.08511873867494;49.922449;14.396292;49.921862;14.393327;6.8125535621602475
25287;45353;151.43451785501432;49.918695;14.254002;49.919083;14.256015;3.0286903571002863
9530;9540;103.74991489942397;49.922449;14.396292;49.922601;14.397677;3.112497446982719
17467;25650;79.82808607313758;49.963716;14.384458;49.96439;14.384816;1.5965617214627517
9530;9546;120.01666550941998;49.922449;14.396292;49.92337;14.39541;2.4003333101883997
9531;9527;36.76955262170047;49.921584;14.397091;49.921872;14.396831;0.7353910524340094
9531;9538;283.2417764775605;49.921584;14.397091;49.921862;14.393327;8.497253294326816
25917;25896;87.81145607170757;49.929493;14.263903;49.929586;14.264648;1.7562291214341514
25917;25897;84.05950273467003;49.929493;14.263903;49.93007;14.263144;1.6811900546934007
1340;1341;4.0;50.001927;14.347841;50.001934;14.347902;0.04
25487;39224;5.0990195135927845;49.963398;14.383014;49.963398;14.383083;0.1019803902718557
25917;25912;190.07925916607985;49.929493;14.263903;49.928211;14.265651;3.8015851833215972
42295;42459;111.43704269921056;49.962534;14.287705;49.962749;14.28923;2.2287408539842115
1341;1340;4.0;50.001934;14.347902;50.001927;14.347841;0.04
9211;19526;125.2384307471811;49.990003;14.350114;49.989211;14.348878;2.504768614943622
17467;25723;69.83552104767315;49.963716;14.384458;49.963127;14.384096;1.396710420953463
33265;60303;442.1827360191495;49.994577;14.147056;49.992373;14.142332;8.84365472038299
1341;1357;32.20727802689532;50.001934;14.347902;50.001655;14.347855;0.32207278026895314
66794;69444;532.0268991479438;49.902184;14.272484;49.906649;14.270361;10.640537982958877
50497;50429;67.41983451422239;49.913127;14.296683;49.9126;14.297144;1.3483966902844478
1343;1344;131.74167062998256;50.00188;14.352488;50.002896;14.351564;1.3174167062998257
1343;1345;27.459060435491963;50.00188;14.352488;50.001714;14.352198;0.2745906043549196
1344;1343;131.74167062998256;50.002896;14.351564;50.00188;14.352488;1.3174167062998257
51695;13353;59.07622195096772;49.963164;14.066943;49.963264;14.067749;1.1815244390193544
51695;13354;20.0;49.963164;14.066943;49.962988;14.066974;0.4
67870;36231;109.32079899533036;50.004126;14.212806;50.003218;14.21336;2.186415979906607
1345;1343;27.459060435491963;50.001714;14.352198;50.00188;14.352488;0.2745906043549196
1345;1347;45.224247110419235;50.001714;14.352198;50.001355;14.352081;0.45224247110419236
7860;61546;24.7330158744876;49.970111;14.134992;49.969896;14.134961;0.494660317489752
50497;50499;105.46230537468786;49.913127;14.296683;49.91317;14.295321;2.109246107493757
50497;50500;29.832867780352597;49.913127;14.296683;49.913228;14.297069;0.5966573556070519
17730;17718;16.219544457292887;50.018877;14.354763;50.018913;14.35498;0.32439088914585773
9538;9530;227.08511873867494;49.921862;14.393327;49.922449;14.396292;6.8125535621602475
9538;9531;283.2417764775605;49.921862;14.393327;49.921584;14.397091;8.497253294326816
16174;65976;199.05487703983178;49.885648;14.249154;49.883905;14.249809;5.971646311194953
50499;50497;105.46230537468786;49.91317;14.295321;49.913127;14.296683;2.109246107493757
9176;20772;91.18795332979943;49.954101;14.38015;49.953441;14.380782;1.8237590665959886
42302;42459;7.0710678118654755;49.962765;14.289321;49.962749;14.28923;0.1414213562373095
50499;50484;84.14433093948868;49.91317;14.295321;49.912718;14.294373;1.6828866187897737
34983;7204;217.04586224535367;49.974067;14.13122;49.973025;14.129483;4.340917244907073
1347;1345;45.224247110419235;50.001355;14.352081;50.001714;14.352198;0.45224247110419236
1347;1348;20.518284528683193;50.001355;14.352081;50.001203;14.35192;0.20518284528683192
26013;23146;352.81530074776737;49.958416;14.253889;49.956829;14.249633;7.056306014955347
8677;36266;99.34522043940095;50.005303;14.210378;50.004481;14.209832;1.986904408788019
50500;50497;29.832867780352597;49.913228;14.297069;49.913127;14.296683;0.5966573556070519
50499;50517;89.64341919178737;49.91317;14.295321;49.913964;14.295184;1.7928683838357475
25492;39290;86.13853933640104;49.963643;14.381585;49.964365;14.381531;1.7227707867280209
67870;36266;337.9668992890497;50.004126;14.212806;50.004481;14.209832;6.759337985780994
17730;17788;47.24582517198838;50.018877;14.354763;50.019163;14.354577;0.9449165034397676
9540;9530;103.74991489942397;49.922601;14.397677;49.922449;14.396292;3.112497446982719
42302;42461;12.041594578792296;49.962765;14.289321;49.962794;14.289483;0.24083189157584592
9540;9526;78.60856453313386;49.922601;14.397677;49.922869;14.398681;2.3582569359940155
50499;50504;58.55540508695942;49.91317;14.295321;49.913279;14.294522;1.1711081017391884
1348;1347;20.518284528683193;50.001203;14.35192;50.001355;14.352081;0.20518284528683192
9540;9542;120.60882923624811;49.922601;14.397677;49.923456;14.396639;2.4121765847249623
51699;13349;117.97336982780507;49.963345;14.066841;49.964176;14.065834;2.3594673965561013
51699;13353;67.25714784591088;49.963345;14.066841;49.963264;14.067749;2.0177144353773264
1038;10988;25.298221281347036;49.952357;14.209009;49.952135;14.208943;0.5059644256269408
7422;75224;612.0323107131645;50.011409;14.229149;50.009207;14.235708;6.120323107131645
25163;49559;278.5019102565012;49.931581;14.395936;49.932468;14.399501;5.570038205130024
7422;75239;48.05521044385229;50.011409;14.229149;50.011836;14.229196;0.48055210443852286
9217;19607;18.027756377319946;49.984113;14.361616;49.984262;14.361498;0.3605551275463989
68630;12779;85.42833253669417;49.876238;14.359877;49.876902;14.360478;1.7085666507338835
9542;9540;120.60882923624811;49.923456;14.396639;49.922601;14.397677;2.4121765847249623
24996;54742;93.24039068009736;49.880037;14.160163;49.879495;14.159216;1.8648078136019473
9542;9546;88.14369810221382;49.923456;14.396639;49.92337;14.39541;2.6443109430664147
25926;25935;25.605711203368898;49.929128;14.273754;49.928951;14.273601;0.5121142240673779
9542;9544;103.25926219724889;49.923456;14.396639;49.924272;14.39597;2.0651852439449776
7812;63180;23.430749027719962;49.97032;14.13752;49.970141;14.137355;0.7029224708315988
9542;9550;183.72412321060492;49.923456;14.396639;49.92358;14.39918;5.511723696318147
655;22912;190.07995086637976;49.987013;14.282029;49.987724;14.279822;3.8015990173275953
50504;50499;58.55540508695942;49.913279;14.294522;49.91317;14.295321;1.1711081017391884
50504;50488;62.64982043070834;49.913279;14.294522;49.912944;14.293818;1.2529964086141667
34121;34085;318.58967525613684;49.998836;14.283631;49.99604;14.284358;6.371793505122737
9544;9542;103.25926219724889;49.924272;14.39597;49.923456;14.396639;2.0651852439449776
8993;26624;34.88552708502482;49.956197;14.067402;49.956452;14.067121;0.6977105417004964
9544;9557;73.02739212103907;49.924272;14.39597;49.924381;14.396967;1.4605478424207814
51703;13354;66.13274595042155;49.962881;14.066071;49.962988;14.066974;1.3226549190084311
51703;13357;25.079872407968907;49.962881;14.066071;49.962837;14.065727;0.5015974481593781
16249;63861;242.8927562139754;49.910933;14.288228;49.913022;14.287464;4.857855124279507
68926;3764;42.62586215948142;49.958925;14.321626;49.959033;14.322187;0.8525172431896284
50504;50518;80.42198956384982;49.913279;14.294522;49.913977;14.294778;1.6084397912769963
50504;50510;55.90169943749474;49.913279;14.294522;49.913437;14.293785;1.118033988749895
1353;1356;231.07161765447452;50.001029;14.344596;50.001398;14.347739;4.6214323530894905
7400;76049;307.1677066359678;50.021045;14.283051;50.023807;14.28307;6.143354132719356
34121;34123;21.079834824110613;49.998836;14.283631;49.998965;14.283434;0.42159669648221226
9546;9530;120.01666550941998;49.92337;14.39541;49.922449;14.396292;2.4003333101883997
9546;9542;88.14369810221382;49.92337;14.39541;49.923456;14.396639;2.6443109430664147
16071;69426;201.74624324966712;49.9087;14.286833;49.910259;14.285398;4.034924864993342
34123;34121;21.079834824110613;49.998965;14.283434;49.998836;14.283631;0.42159669648221226
60507;2631;193.93852712729932;49.959895;14.097213;49.960689;14.099377;3.8787705425459866
16871;44639;105.96336789750671;49.954069;14.168648;49.953433;14.167558;2.119267357950134
50510;50437;68.97449434667297;49.913437;14.293785;49.91403;14.294047;1.3794898869334593
16871;44661;108.75592257650189;49.954069;14.168648;49.955037;14.168504;2.1751184515300377
75213;71034;245.7180139453531;50.005519;14.240831;50.003827;14.238653;2.457180139453531
58699;58708;370.7364252984339;49.965069;14.27638;49.96369;14.271745;7.414728505968679
1356;1353;231.07161765447452;50.001398;14.347739;50.001029;14.344596;2.3107161765447453
1356;1357;29.966648127543394;50.001398;14.347739;50.001655;14.347855;0.29966648127543394
25932;25935;28.320415174892002;49.928974;14.273262;49.928951;14.273601;0.56640830349784
25932;25933;12.052890363025938;49.928974;14.273262;49.929055;14.273364;0.12052890363025938
1357;1341;32.20727802689532;50.001655;14.347855;50.001934;14.347902;0.32207278026895314
540;26674;368.32171433631515;50.000155;14.314959;50.002843;14.312961;7.366434286726303
25932;25951;8.48528137423857;49.928974;14.273262;49.929019;14.273163;0.1697056274847714
1357;1356;29.966648127543394;50.001655;14.347855;50.001398;14.347739;0.29966648127543394
50510;50504;55.90169943749474;49.913437;14.293785;49.913279;14.294522;1.118033988749895
25933;25936;14.508270432752164;49.929055;14.273364;49.929036;14.27355;0.14508270432752166
25933;25932;12.052890363025938;49.929055;14.273364;49.928974;14.273262;0.12052890363025938
17741;17757;70.27375263473857;50.017792;14.358142;50.017729;14.359103;1.4054750526947715
9550;9542;183.72412321060492;49.92358;14.39918;49.923456;14.396639;5.511723696318147
1358;1359;203.06878061381974;49.99167;14.34715;49.991639;14.349241;4.061375612276395
25935;25932;28.320415174892002;49.928951;14.273601;49.928974;14.273262;0.56640830349784
25935;25926;25.605711203368898;49.928951;14.273601;49.929128;14.273754;0.5121142240673779
1359;1358;203.06878061381974;49.991639;14.349241;49.99167;14.34715;4.061375612276395
25935;25936;10.198039027185569;49.928951;14.273601;49.929036;14.27355;0.2039607805437114
89;40743;617.7304893611627;49.995005;14.397172;49.989674;14.398774;6.177304893611627
33135;64882;247.58672512998592;49.991156;14.160184;49.992623;14.16264;7.4276017538995776
16188;65975;244.24007667417416;49.881165;14.250835;49.883301;14.250044;7.327202300225225
25936;25950;27.34318752986515;49.929036;14.27355;49.92924;14.273588;0.27343187529865154
25936;25935;10.198039027185569;49.929036;14.27355;49.928951;14.273601;0.2039607805437114
1135;8359;594.7730701058521;49.932868;14.175285;49.931573;14.167536;11.895461402117041
16877;44661;113.7267862432052;49.955217;14.170009;49.955037;14.168504;2.274535724864104
58789;56119;141.4814475470194;49.93605;14.345667;49.935112;14.347007;2.829628950940388
41540;66580;10.0;49.918425;14.202729;49.918517;14.202704;0.3
42318;42462;60.1930781135155;49.963309;14.294428;49.962857;14.294043;1.20386156227031
9186;20962;75.79433752351754;49.953979;14.377936;49.953364;14.377889;1.5158867504703508
58708;58699;370.7364252984339;49.96369;14.271745;49.965069;14.27638;7.414728505968679
33825;43636;119.02371830725873;49.966094;14.072716;49.965622;14.071227;2.3804743661451746
68644;12779;300.01499962501873;49.87836;14.356966;49.876902;14.360478;6.000299992500374
41879;56088;55.01063709417264;49.989431;14.375139;49.989066;14.375628;1.1002127418834526
422;30556;72.40165743959182;50.007885;14.382115;50.007466;14.38134;0.7240165743959182
25509;39290;73.95697948001671;49.964852;14.381083;49.964365;14.381531;1.4791395896003343
42731;29723;343.2765118975602;49.954592;14.241746;49.953261;14.237523;10.298295356926806
9557;9544;73.02739212103907;49.924381;14.396967;49.924272;14.39597;1.4605478424207814
